Lizard,year,date,aggression,boldness,sex,avgmass,trialnum,assayyear,yrsinsite,avgbothNymph_Larva,avgtotal
41201,2016,11/24/2016,11,0.093968811,0.0,785.4,2,2,3,1.6,3.2
41201,2017,12/6/2017,11,-0.144946689,0.0,749.6666667,1,3,4,12.5,13.25
41204,2015,9/29/2015,5,-0.195732794,0.0,725.4,1,1,1,0.0,4.0
41204,2015,10/14/2015,8,-1.4138571,0.0,725.4,2,1,1,0.0,3.666666667
41204,2016,9/26/2016,3,-1.045047082,0.0,655.1666667,1,2,2,0.0,7.0
41204,2016,10/7/2016,2,1.232984704,0.0,655.1666667,2,2,2,0.5,7.5
41204,2016,11/17/2016,1,0.093968811,0.0,655.1666667,3,2,2,9.0,15.2
41204,2017,9/20/2017,8,0.391082577,0.0,649.3333333,1,3,3,17.0,21.0
41204,2017,10/3/2017,5,-1.217005222,0.0,649.3333333,2,3,3,19.0,23.0
41204,2017,11/30/2017,8,1.463141109,0.0,649.3333333,3,3,3,12.16666667,15.16666667
41207,2015,10/1/2015,9,-0.60177423,0.0,541.5,1,1,1,1.0,4.0
41207,2015,10/16/2015,9,-1.4138571,0.0,541.5,2,1,1,2.0,4.333333333
41207,2016,9/23/2016,2,-1.045047082,0.0,649.8,1,2,2,0.0,2.0
41207,2016,10/8/2016,1,-1.045047082,0.0,649.8,2,2,2,30.0,32.5
41207,2016,11/21/2016,1,0.093968811,0.0,649.8,3,2,2,54.5,57.33333333
41207,2017,9/25/2017,2,-0.144946689,0.0,709.2,1,3,3,1.0,3.0
41207,2017,10/9/2017,1,-0.144946689,0.0,709.2,2,3,3,1.0,4.0
41207,2017,12/5/2017,3,-0.144946689,0.0,709.2,3,3,3,4.333333333,6.333333333
41210,2015,9/30/2015,5,-2.22593997,1.0,550.6,1,1,1,1.0,1.0
41210,2015,10/15/2015,11,-0.195732794,1.0,550.6,2,1,1,0.666666667,0.666666667
41210,2015,10/29/2015,11,-0.60177423,1.0,550.6,3,1,1,0.5,0.5
41210,2016,9/27/2016,11,0.093968811,1.0,557.8333333,1,2,2,0.0,0.0
41210,2016,10/5/2016,2,0.093968811,1.0,557.8333333,2,2,2,0.5,0.5
41210,2016,11/15/2016,2,0.093968811,1.0,557.8333333,3,2,2,0.6,0.6
41210,2017,9/21/2017,3,-0.144946689,1.0,590.6666667,1,3,3,0.0,0.0
41210,2017,10/4/2017,8,-0.144946689,1.0,590.6666667,2,3,3,0.0,0.0
41210,2017,11/30/2017,11,-0.144946689,1.0,590.6666667,3,3,3,0.166666667,0.333333333
41211,2015,9/30/2015,1,-0.195732794,0.0,553.3333333,1,1,1,0.5,6.0
41211,2015,10/15/2015,5,-0.195732794,0.0,553.3333333,2,1,1,0.333333333,6.333333333
41211,2015,10/29/2015,2,-0.60177423,0.0,553.3333333,3,1,1,0.25,6.0
41211,2016,9/22/2016,5,-1.045047082,0.0,719.8333333,1,2,2,0.0,5.0
41211,2016,10/2/2016,2,-0.475539135,0.0,719.8333333,2,2,2,52.0,57.0
41211,2016,11/14/2016,5,-1.045047082,0.0,719.8333333,3,2,2,58.4,62.2
41211,2017,9/25/2017,5,-0.144946689,0.0,740.2,1,3,3,1.0,2.0
41211,2017,10/9/2017,8,-1.217005222,0.0,740.2,2,3,3,4.5,7.5
41211,2017,12/5/2017,4,-1.753034488,0.0,740.2,3,3,3,4.666666667,6.333333333
41212,2015,9/29/2015,5,-1.007815665,0.0,674.4,1,1,1,0.0,0.0
41212,2015,10/14/2015,1,1.022391511,0.0,674.4,2,1,1,0.0,0.0
41212,2015,10/28/2015,2,1.022391511,0.0,674.4,3,1,1,0.0,0.0
41214,2015,9/28/2015,5,-0.60177423,0.0,787.4,1,1,1,0.0,3.5
41214,2015,10/13/2015,5,0.616350076,0.0,787.4,2,1,1,0.0,4.0
41214,2015,10/27/2015,5,-0.195732794,0.0,787.4,3,1,1,0.5,4.75
41214,2016,10/1/2016,5,-0.475539135,0.0,780.6,1,2,2,2.0,3.0
41214,2016,10/9/2016,5,0.093968811,0.0,780.6,2,2,2,13.0,14.5
41214,2016,11/22/2016,2,-0.475539135,0.0,780.6,3,2,2,25.6,27.4
41214,2017,9/19/2017,5,-0.680975956,0.0,646.5,1,3,3,2.0,6.0
41214,2017,10/2/2017,5,-0.144946689,0.0,646.5,2,3,3,1.0,5.0
41214,2017,11/28/2017,5,-0.144946689,0.0,646.5,3,3,3,1.166666667,4.166666667
41217,2015,9/25/2015,5,-0.195732794,1.0,606.6,1,1,1,0.0,1.0
41217,2015,10/6/2015,5,-1.819898535,1.0,606.6,2,1,1,0.0,1.0
41217,2015,10/21/2015,5,-1.007815665,1.0,606.6,3,1,1,0.0,1.0
41221,2015,9/30/2015,5,0.616350076,0.0,485.0,1,1,1,1.5,3.5
41221,2015,10/15/2015,3,-0.60177423,0.0,485.0,2,1,1,1.666666667,3.333333333
41221,2015,10/29/2015,1,-1.4138571,0.0,485.0,3,1,1,1.75,3.0
41221,2016,9/23/2016,3,-1.045047082,0.0,580.0,1,2,2,1.0,1.0
41221,2016,10/5/2016,3,0.663476758,0.0,580.0,2,2,2,19.5,20.0
41221,2016,11/14/2016,2,1.232984704,0.0,580.0,3,2,2,77.6,77.8
41222,2015,9/25/2015,3,-2.22593997,1.0,760.6,1,1,1,1.0,3.0
41222,2015,10/6/2015,4,-1.4138571,1.0,760.6,2,1,1,0.5,1.5
41222,2015,10/21/2015,5,-1.819898535,1.0,760.6,3,1,1,0.333333333,1.333333333
41222,2016,9/23/2016,3,-0.475539135,1.0,698.1666667,1,2,2,0.0,2.0
41222,2016,10/2/2016,2,0.093968811,1.0,698.1666667,2,2,2,21.0,22.0
41222,2016,11/14/2016,10,0.093968811,1.0,698.1666667,3,2,2,60.0,60.33333333
41224,2015,9/25/2015,11,-1.007815665,0.0,778.0,1,1,1,0.0,1.0
41224,2015,10/6/2015,5,0.616350076,0.0,778.0,2,1,1,0.0,0.5
41224,2015,10/21/2015,2,0.616350076,0.0,778.0,3,1,1,0.0,0.666666667
41227,2015,10/14/2015,5,0.616350076,1.0,585.0,1,1,1,2.0,5.0
41227,2017,9/26/2017,1,-1.753034488,1.0,581.6,1,2,3,0.0,0.0
41227,2017,10/10/2017,2,-0.680975956,1.0,581.6,2,2,3,0.5,0.5
41227,2017,12/5/2017,2,-1.753034488,1.0,581.6,3,2,3,0.166666667,0.5
41240,2015,10/7/2015,5,0.616350076,0.0,437.5,1,1,1,0.0,0.0
41240,2015,10/15/2015,2,0.616350076,0.0,437.5,2,1,1,0.0,0.0
41241,2015,10/7/2015,2,-1.007815665,0.0,800.0,1,1,1,0.0,3.0
41241,2015,10/22/2015,2,0.616350076,0.0,800.0,2,1,1,0.0,3.0
41241,2015,11/6/2015,5,-0.195732794,0.0,800.0,3,1,1,0.0,2.75
41242,2015,10/5/2015,8,0.210308641,1.0,625.75,1,1,1,0.0,2.0
41242,2015,10/21/2015,5,0.616350076,1.0,625.75,2,1,1,0.0,1.5
41242,2015,11/3/2015,5,0.616350076,1.0,625.75,3,1,1,0.0,1.333333333
41247,2015,10/6/2015,5,-1.819898535,0.0,641.0,1,1,1,0.0,5.0
41247,2015,10/21/2015,5,-1.4138571,0.0,641.0,2,1,1,0.0,3.5
41247,2015,11/4/2015,5,0.616350076,0.0,641.0,3,1,1,0.0,2.666666667
41270,2015,10/21/2015,11,-0.60177423,0.0,735.0,1,1,1,0.0,2.0
41270,2015,11/4/2015,5,0.616350076,0.0,735.0,2,1,1,0.5,2.5
41270,2016,10/1/2016,11,1.232984704,0.0,797.0,1,2,2,0.0,3.0
41270,2016,10/8/2016,2,1.802492651,0.0,797.0,2,2,2,0.0,2.0
41270,2016,11/22/2016,8,1.802492651,0.0,797.0,3,2,2,2.0,4.6
41271,2015,10/21/2015,5,1.022391511,0.0,770.3333333,1,1,1,0.0,1.0
41271,2015,11/4/2015,9,1.022391511,0.0,770.3333333,2,1,1,1.0,1.5
41272,2016,9/22/2016,5,0.093968811,1.0,620.8,1,1,1,1.0,4.0
41272,2016,10/6/2016,3,-1.045047082,1.0,620.8,2,1,1,1.0,3.5
41272,2016,11/15/2016,5,-0.475539135,1.0,620.8,3,1,1,1.2,3.4
41272,2017,9/26/2017,3,-0.144946689,1.0,624.0,1,2,2,0.0,1.0
41272,2017,10/10/2017,7,-0.144946689,1.0,624.0,2,2,2,0.0,1.0
41272,2017,12/6/2017,5,-0.680975956,1.0,624.0,3,2,2,0.333333333,1.333333333
41282,2016,9/27/2016,5,1.232984704,0.0,696.6666667,1,1,1,2.0,2.0
41282,2016,10/6/2016,3,1.232984704,0.0,696.6666667,2,1,1,1.0,1.0
41282,2016,11/17/2016,5,-1.045047082,0.0,696.6666667,3,1,1,0.6,0.6
41400,2016,9/27/2016,11,0.093968811,1.0,735.4,1,1,1,0.0,2.0
41400,2016,10/5/2016,11,0.093968811,1.0,735.4,2,1,1,0.0,2.5
41400,2016,11/15/2016,11,0.093968811,1.0,735.4,3,1,1,0.0,3.4
41402,2016,9/28/2016,1,-1.045047082,1.0,609.8333333,1,1,1,0.0,3.0
41402,2016,10/7/2016,2,-0.475539135,1.0,609.8333333,2,1,1,1.0,5.0
41402,2016,11/16/2016,5,0.093968811,1.0,609.8333333,3,1,1,1.6,4.8
41404,2016,9/27/2016,1,-0.475539135,0.0,514.4,1,1,1,3.0,4.0
41404,2016,10/13/2016,2,-0.475539135,0.0,514.4,2,1,1,4.0,5.5
41404,2016,11/23/2016,2,-1.614555029,0.0,514.4,3,1,1,3.4,4.0
41502,2016,9/27/2016,5,0.093968811,0.0,698.1666667,1,1,1,1.0,2.0
41502,2016,10/6/2016,5,0.093968811,0.0,698.1666667,2,1,1,5.0,6.5
41502,2016,11/16/2016,5,0.093968811,0.0,698.1666667,3,1,1,4.6,6.2
41707,2016,9/26/2016,4,-1.045047082,1.0,673.3333333,1,1,1,0.0,0.0
41707,2016,10/7/2016,10,0.093968811,1.0,673.3333333,2,1,1,2.0,2.5
41707,2016,11/17/2016,5,-1.614555029,1.0,673.3333333,3,1,1,4.6,5.6
41711,2016,9/27/2016,11,0.093968811,0.0,627.8,1,1,1,0.0,1.0
41711,2016,10/7/2016,2,-1.045047082,0.0,627.8,2,1,1,0.0,1.0
41711,2016,11/17/2016,2,-1.045047082,0.0,627.8,3,1,1,0.0,1.2
41720,2016,9/28/2016,2,0.663476758,0.0,745.8,1,1,1,13.0,14.0
41720,2016,10/13/2016,2,-1.045047082,0.0,745.8,2,1,1,9.0,9.5
41720,2016,11/23/2016,2,-1.614555029,0.0,745.8,3,1,1,7.8,8.0
41727,2016,10/7/2016,11,0.093968811,0.0,585.6,1,1,1,0.0,1.0
41727,2016,11/17/2016,2,-1.614555029,0.0,585.6,2,1,1,0.25,1.0
41742,2016,11/15/2016,2,1.232984704,0.0,534.0,1,1,1,4.0,8.0
41772,2017,10/12/2017,2,-0.144946689,0.0,750.4,1,1,1,2.0,3.5
41772,2017,12/6/2017,5,-1.217005222,0.0,750.4,2,1,1,1.666666667,2.333333333
41778,2017,9/22/2017,5,-1.753034488,0.0,445.0,1,1,1,6.0,7.0
41778,2017,10/9/2017,4,-1.753034488,0.0,445.0,2,1,1,3.5,4.5
41800,2017,9/25/2017,11,-0.680975956,0.0,491.5,1,1,1,0.0,5.0
41808,2017,9/26/2017,11,-0.144946689,0.0,576.0,1,1,1,0.0,5.0
41808,2017,10/12/2017,1,-0.144946689,0.0,576.0,2,1,1,0.0,5.0
41810,2017,9/25/2017,2,-1.217005222,0.0,714.6301134835494,1,1,1,0.75,3.4
41811,2017,9/22/2017,2,-0.144946689,1.0,512.4,1,1,1,0.0,3.0
41811,2017,10/5/2017,2,-0.680975956,1.0,512.4,2,1,1,0.0,2.5
41811,2017,12/4/2017,2,-0.680975956,1.0,512.4,3,1,1,0.0,2.0
41814,2017,9/28/2017,5,-0.144946689,0.0,631.4,1,1,1,0.0,0.0
41814,2017,10/12/2017,8,-0.144946689,0.0,631.4,2,1,1,0.0,0.0
41814,2017,12/8/2017,11,-0.144946689,0.0,631.4,3,1,1,0.0,0.0
41820,2017,10/10/2017,11,-0.144946689,0.0,590.5,1,1,1,8.0,11.0
41820,2017,12/8/2017,2,0.391082577,0.0,590.5,2,1,1,3.0,5.2
44171,2016,10/13/2016,2,-1.614555029,0.0,746.6,1,1,1,0.0,1.0
44171,2016,11/23/2016,5,-0.475539135,0.0,746.6,2,1,1,0.0,1.0
50827,2014,10/16/2014,8,1.990264129,1.0,675.0,1,1,1,0.0,3.0
50827,2014,11/12/2014,2,1.990264129,1.0,675.0,2,1,1,0.0,3.333333333
50827,2015,10/1/2015,2,-2.22593997,1.0,709.2,1,2,2,0.0,7.0
50827,2015,10/20/2015,5,1.022391511,1.0,709.2,2,2,2,0.0,6.333333333
50827,2015,11/3/2015,2,1.022391511,1.0,709.2,3,2,2,0.25,6.25
70007,2015,9/30/2015,9,-0.195732794,0.0,624.4,1,1,1,7.0,9.5
70007,2015,10/15/2015,5,-1.4138571,0.0,624.4,2,1,1,6.333333333,8.666666667
70007,2015,10/29/2015,9,-0.60177423,0.0,624.4,3,1,1,5.75,8.75
80509,2015,10/27/2015,5,-0.60177423,0.0,693.3333333,1,1,1,0.0,1.0
80509,2015,11/6/2015,5,0.616350076,0.0,693.3333333,2,1,1,0.0,1.0
80509,2016,9/27/2016,5,0.093968811,0.0,699.3333333,1,2,2,0.0,0.0
80509,2016,10/6/2016,5,0.093968811,0.0,699.3333333,2,2,2,0.0,0.0
80509,2016,11/16/2016,5,0.093968811,0.0,699.3333333,3,2,2,0.4,0.4
80509,2017,9/26/2017,11,-0.144946689,0.0,691.8,1,3,3,0.0,0.0
80509,2017,10/10/2017,5,-0.144946689,0.0,691.8,2,3,3,0.0,0.0
80509,2017,12/6/2017,5,-0.144946689,0.0,691.8,3,3,3,0.166666667,0.166666667
120829,2016,9/26/2016,5,-1.045047082,1.0,674.5,1,1,1,0.0,4.0
120829,2016,10/8/2016,8,-1.045047082,1.0,674.5,2,1,1,0.0,2.5
120829,2016,11/21/2016,8,1.802492651,1.0,674.5,3,1,1,1.8,3.4
120829,2017,9/21/2017,5,-0.144946689,1.0,676.6666667,1,2,2,0.0,2.0
120829,2017,10/4/2017,5,0.927111843,1.0,676.6666667,2,2,2,0.0,3.0
120829,2017,11/29/2017,8,1.463141109,1.0,676.6666667,3,2,2,0.0,1.5
10000000,2011,10/16/2011,8,0.067909275,1.0,703.0,1,1,1,0.0,0.0
10000001,2011,9/15/2011,2,0.067909275,0.0,531.6666667,1,1,1,0.0,0.5
10000006,2011,11/3/2011,11,0.067909275,0.0,714.6301134835494,1,1,1,0.75,3.4
10000007,2011,10/25/2011,8,0.067909275,0.0,714.6301134835494,1,1,1,0.75,3.4
10000007,2011,11/17/2011,2,0.067909275,0.0,714.6301134835494,2,1,1,0.75,3.4
10000008,2011,10/1/2011,2,0.067909275,0.0,714.6301134835494,1,1,1,0.75,3.4
10000008,2011,10/24/2011,2,0.067909275,0.0,714.6301134835494,2,1,1,0.75,3.4
10000008,2011,11/19/2011,1,0.067909275,0.0,714.6301134835494,3,1,1,0.75,3.4
10000009,2011,10/2/2011,11,0.067909275,0.0,714.6301134835494,1,1,1,0.75,3.4
10000009,2011,10/25/2011,5,0.067909275,0.0,714.6301134835494,2,1,1,0.75,3.4
10000009,2011,11/17/2011,5,0.067909275,0.0,714.6301134835494,3,1,1,0.75,3.4
